"d34_mid","d34_uime","n8","address","description","latitude","longitude"
17469452,"Gasilski dom Besnica",105020,"Sp. Besnica, Na hribu 7, 4201 Zgornja Besnica","","46.2585093","14.3012074"
17468499,"Volišče Adergas",106001,"Adergas 12, 4207 Cerklje na Gorenjskem","","46.2708096","14.4639798"
17468529,"OŠ D.Jenko",106002,"Krvavška cesta 4, Cerklje na Gor. I, 4207 Cerklje na Gorenjskem","","46.2543387","14.4883962"
17468537,"OŠ D.Jenko",106003,"Krvavška cesta 4, Cerklje na Gor. II, 4207 Cerklje na Gorenjskem","","46.2543387","14.4883962"
17469193,"Vaški dom",106004,"Češnjevek 11 a, 4207 Cerklje na Gorenjskem","","46.2635187","14.4694211"
17469169,"Podblica, Gasilski dom Besnica",105021,"Na hribu 7, 4201 Spodnja Besnica","","46.2578885","14.211404"
17469088,"Vaški dom Praprotna polica",106006,"Praprotna polica, 4207 Cerklje na Gorenjskem,","","46.253584","14.4521502"
17469215,"Vaški dom Poženik",106007,"Poženik 6, 4207 Cerklje na Gorenjskem","","46.2504249","14.5105664"
17469223,"Gasilski dom Sp.Brnik,",106008,"Spodnji Brnik 5a, 4207 Cerklje na Gorenjskem","","46.23048790000001","14.4877521"
17469762,"Krajevni dom",106009,"Šenturška Gora 11, 4207 Cerklje na Gorenjskem.","","46.2584384","14.5454059"
17469207,"Gasilski dom",106010,"Štefanja Gora 30, 4207 Cerklje na Gorenjskem","","46.2868758","14.4849925"
17468472,"Gasilski dom",106011,"Velesovo 53, 4207 CERKLJE NA GORENJSKEM","","46.2656183","14.4521323"
17468553,"Osnovna šola,",106012,"Zalog pri Cerkljah 29, 4207 Cerklje na Gorenjskem","","46.2298863","14.5178301"
17469096,"Gasilski dom",106013,"Zgornji Brnik 8,  4207 Cerklje na Gorenjskem","","46.24107859999999","14.4842716"
17469479,"Kranjski vrtci-Enota Ostržek,",106014,"Golnik 54, 4204 Golnik","","46.32412189999999","14.3294576"
17468839,"OŠ Simon Jenko-telovadnica",106015,"Sr.vas-Goriče 1, 4204 Golnik","","46.3185572","14.3473001"
17469738,"Športni center Graben",106016,"Hrastje 209, 4000 Kranj","","46.2201296","14.3818113"
17468812,"Dom druž. pol. org.,",106017,"Tenetiše 80, 4204 GOLNIK","","46.2960437","14.3470992"
17469487,"Dom krajevne skupnosti",106018,"Trstenik 8 a,  4204 Golnik","","46.3159635","14.3677431"
17468855,"Gasilski dom Duplje",106019,"Zgornje Duplje 8, 4203 Zgornje Duplje","","46.3043548","14.2949502"
17468847,"Dom Janeza Filipiča",106020,"Kranjska c.1, Naklo I, 4202 Naklo","","46.2713875","14.3135103"
17469495,"Večnamenski objekt Naklo, ",106021,"Stara c. 61, Naklo II, 4202 Naklo","","46.2759991","14.3149153"
17469509,"Kulturni dom",106022,"Podbrezje 147, 4202 NAKLO","","46.302254","14.2754122"
17496085,"Brunarica TD Bašelj",106023,"Bašelj, 4205 Preddvor","","46.31470179999999","14.401216"
17468871,"Osnovna šola",106024,"Kokra 23, 4205 Preddvor","","46.3070925","14.5003559"
17468880,"Večnam. INFO center",106025,"Dvorski trg 3, 4205 Preddvor","","46.3020809","14.4223603"
17468898,"Pension Zaplata",106026,"Tupaliče 32, 4205 Preddvor,","","46.2936446","14.4302087"
17469517,"Dom krajanov",106027,"Zgornja Bela 67, 4205 Preddvor","","46.2993435","14.4017406"
17468901,"Gasilski dom",106028,"Luže 27, 4212 Visoko.","","46.2672324","14.4317201"
17469541,"Gasilsko društvo Olševek",106029,"Olševek 18, 4205 Preddvor.","","46.2794016","14.4376048"
17469070,"Gasilski dom",106030,"Prebačevo 63, 4000 Kranj","","46.21554219999999","14.3882103"
17469703,"Gasilski dom",106031,"Srednja vas pri Š. 68, 4208 Srednja vas pri Šenčurju","","46.255392","14.4253112"
17468928,"OŠ Šenčur I",106032,"Pipanova c.43, 4208 Šenčur ","","46.2486264","14.4189219"
17469568,"OŠ Šenčur II",106033,"Pipanova c. 43, 4208 Šenčur","","46.2486264","14.4189219"
17469550,"Dom krajanov",106034,"Visoko 67, 4212 Visoko","","46.2730166","14.4183505"
17468936,"Dom vaščanov Voglje",106035,"Na vasi 21, Voglje, 4208 ŠENČUR","","46.2140111","14.436972"
17469576,"Športno kulturni dom,",106036,"Voklo 28, 4208 Voklo","","46.21596719999999","14.4196757"
17469584,"Dom krajanov",106037,"Trboje 39, 4000 KRANJ ","","46.2001979","14.4087744"
17468863,"Gostilna Kanonir",106038,"Sp. Jezersko 5, 4206 Zgornje Jezersko","","46.3817001","14.4686931"
17469525,"Korotan",106039,"Zgornje Jezersko 57,  4206 Zg. Jezersko","","46.3930758","14.498498"
17504665,"Vaški gasilski dom",106040,"Hotemaže 80, 4205 Preddvor","","46.2817506","14.4221514"
17468944,"Osnovna šola Bistrica",107001,"Begunjska c. 2, Bistrica I, 4290 Tržič","","46.3568517","14.292562"
17469592,"Osnovna šola Bistrica",107002,"Begunjska c.2, Bistrica II,  4290 Tržič","","46.3583677","14.2936392"
17469606,"Dom krajanov",107003,"Brezje pri Tržiču 55,  4290 Tržič","","46.357179","14.275324"
17468987,"Dom krajanov",107004,"Jelendol 8,  4290 Tržič","","46.3985176","14.3446475"
17469746,"Krajevna skupnost ",107005,"Glavna cesta 24, Kovor, 4290 Tržič ","","46.3399796","14.2817668"
17468995,"Osnovna šola Križe",107006,"C. Kokrškega odreda 16, 4294 Križe","","46.3399654","14.2964512"
17469622,"Gasilski dom Leše",107007,"Leše 3,  4290 Tržič","","46.3558014","14.257036"
17469711,"Dom krajanov",107008,"Lom pod Storžič.56, 4290 Tržič .","","46.3502777","14.4047222"
17469002,"Dom krajanov",107009,"Podljubelj 242,  4290 Tržič","","46.3999776","14.2827986"
17469649,"Fundacija V.Drakslerja",107010,"Pristavška c.16, 4290 Tržič","","46.3495606","14.2979499"
17469029,"Krajevna skupnost Ravne",107011,"Pot na Zali Rovt 3, 4290 Tržič","","46.3688708","14.3071118"
17469037,"Dom krajanov",107012,"Sebenje 43, Križe,  4294 Tržič","","46.3309086","14.2998192"
17469657,"Krajevna skupnost",107013,"Senično 30, Križe, 4294 KRIŽE","","46.33236600000001","14.3165049"
17469665,"Galerija Atrij Občine Tržič",107014,"Trg svobode18, Tržič I, 4290 Tržič","","46.3635438","14.3089991"
17469185,"Društvo upokojencev Tržič,",107015,"Trg svobode18, Tržič II, 4290 Tržič","","46.3635438","14.3089991"
17688413,"Krajevna skupnost Godešič",108001,"Godešič 100, 4220 Škofja Loka","","46.1665892","14.3536339"
17688022,"Gasilski dom Virmaše",108002,"Virmaše 14, 4220 Škofja Loka","","46.17677339999999","14.3245979"
17688642,"Kulturni dom Sv. Duh",108003,"Sv. Duh 10, 4220 Škofja Loka","","46.1812903","14.3238673"
17688421,"OŠ Škofja Loka-Mesto",108004,"Šolska ulica 1, 4220 Škofja Loka","","46.1682081","14.3060275"
17688057,"Gasilski dom Škofja Loka",108006,"Studenec 5, 4220 Škofja Loka","","46.1655526","14.3092314"
17688065,"Osnovna šola Reteče",108007,"Reteče 43, 4220 Škofja Loka","","46.1568741","14.3682422"
17688332,"OŠ Cvetko Golar I.",108008,"Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
17688073,"OŠ Cvetko Golar II.,",108009,"Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
17688081,"OŠ Cvetko Golar III",108010,"Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
17688090,"Gasilski dom Gosteče,",108011,"Gosteče 10, 4220 Škofja Loka","","46.1529513","14.3442673"
17688464,"OŠ Ivana Groharja",108012,"Podlubnik 1, 4220 Škofja Loka","","46.16989969999999","14.2999235"
17688103,"Sokolski dom Škofja Loka",108013,"Mestni trg 17, 4220 Škofja Loka","","46.16465729999999","14.3074854"
17688669,"Puštalski grad,",108014,"Puštal 21, 4220 Škofja Loka","","46.16217899999999","14.3111974"
17688120,"Trgovina kmečki stroji",108015,"Sv. Barbara 23, 4220 Škofja Loka","","46.1133528","14.3131925"
17688138,"Krajevna skupnost Podlubnik",108016,"Podlubnik 139, 4220 Škofja Loka","","46.1730641","14.2947268"
17688367,"Tržnica Škofja Loka",108018,"Partizanska cesta 1, 4220 Škofja Loka","","46.1694981","14.3095127"
17688359,"Zadružni dom Log nad Škofjo Loko",108020,"Log nad Šk.L.31, 4220 Škofja Loka","","46.1671294","14.3058337"
17688456,"Šola Gabrk",108021,"Gabrk 1, 4220 Škofja Loka","","46.1371437","14.248798"
17688693,"Zadružni dom Zminec",108022,"Zminec 35, 4220 Škofja Loka","","46.1481927","14.2863192"
17688499,"Krajevna skupnost Lenart",108023,"Sv. Lenart 21, 4227 Selca","","46.1873973","14.1989261"
17688529,"Osnovna šola Bukovščica",108024,"Bukovščica 4, 4227 Selca","","46.2229645","14.2617233"
17710044,"Osnovna šola Bukovica",108025,"Bukovica 20, 4227 Selca","","46.1988821","14.2449934"
17687964,"Rudnik Žirovski vrh-TODRAŽ",109001,"Todraž 1, 4224 Gorenja vas","","46.0827193","14.1612886"
17688375,"Sokolski dom GORENJA VAS-mala dvorana",109002,"Poljan.c.87, 4224 Gorenja vas","","46.1057691","14.1437462"
17688677,"Gasilski dom HOTAVLJE",109003,"Hotavlje 112, 4224 Gorenja vas","","46.11543959999999","14.1167569"
17688383,"Osnovna šola LESKOVICA",109004,"Leskovica 1, 4224 Gorenja vas","","46.1457744","14.0875891"
17688685,"Osnovna šola JAVORJE",109005,"Javorje 6,  4223 Poljane nad Škofjo Loko","","46.1584103","14.177593"
17687972,"Kulturni dom LUČINE",109006,"Lučine 11a, 4224 Gorenja vas","","46.0616194","14.1959864"
17688391,"Gasilski dom TREBIJA",109007,"Trebija 4, 4224 Gorenja vas","","46.0972341","14.1016197"
17688316,"Stavba ob župnišču v STARI OSELICI,",109008,"St.Oselica 33, 4225 Gorenja vas","","46.1009365","14.0781308"
17687999,"Kulturni dom POLJANE-pisarna Kraj.skup",109009,"Poljane 77, 4223 Poljane nad Škofjo Loko","","46.1226349","14.1814164"
17688006,"Demšar Slavko,",109010,"Dolenje Brdo 7, 4223 Poljane nad Škofjo Loko","","46.1245926","14.1477733"
17688014,"Šola MALENSKI VRH,",109011,"Malenski Vrh 14, 4223 Poljane nad Škofjo Loko","","46.1407951","14.1478677"
17688324,"Kulturna dvorana SOVODENJ",109012,"Sovodenj 23, 4225 Sovodenj","","46.0852916","14.0378395"
17688154,"Etnografski muzej DAVČA",109013,"Davča 25 a, Železniki","","46.17941","14.035434"
17688537,"Objekt na športnem igrišču v Dolenji vasi,",109014,"Češnjica 48, 4228 Železniki","","46.2261866","14.1750681"
17688162,"Osnovna šola DRAŽGOŠE",109015,"Dražgoše 35, 4228 Železniki","","46.2533421","14.1752273"
17688545,"Gasilski dom RUDNO",109016,"Rudno 5, 4228 Železniki","","46.2455419","14.1669949"
17688189,"Osnovna šola SELCA",109017,"Selca 95, 4227 Selca","","46.2238954","14.2008124"
17688553,"Berce Mirko",109018,"Lajše 12, 4227 Selca","","46.24411629999999","14.1942273"
17688197,"Krajevna skupnost SORICA",109019,"Spodnja Sorica 16, 4229 SORICA","","46.2188477","14.0296886"
17688219,"Kulturni dom ŽELEZNIKI",109020,"Trnje 39, 4228 Železniki","","46.2191562","14.1543973"
17688561,"Osnovna šola ŽELEZNIKI,",109021,"Otoki 13, 4228 Železniki","","46.2241303","14.1642262"
17688227,"Restavracija LUŠINA",109022,"Češnjica 54, 4228 Železniki","","46.22606930000001","14.1727297"
17688570,"Kulturni dom ZALI LOG",109023,"Zali Log 46 a, 4228 Železniki","","46.20646319999999","14.1015887"
17688243,"Objekt pri šoli v PODLONKU",109024,"Železniki","","46.22544","14.1692478"
17688588,"Osnovna šola MARTINJ VRH",109025,"Martinj vrh 21,  4228 Železniki","","46.187326","14.1407652"
17688251,"OŠ Žiri-večnam.prostor-novi d.",109026,"Jobstova c.22, 4226 ŽIRI","","46.0456566","14.108339"
17688260,"Družbeni dom Partizan ŽIRI",109027,"Loška c. 17, 4226 ŽIRI","","46.0497199","14.1092685"
17688278,"Zadružni dom ŽIRI",109028,"avla dvorane,Trg svobode 6, 4226 ŽIRI","","46.0473756","14.1107279"
17688600,"Trgovina na SELU",109029,"Selo 2, 4226 ŽIRI","","46.0513094","14.111887"
17688286,"Gasilski dom BREKOVICE",109030,"Brekovice 14, 4226 ŽIRI","","46.0178759","14.1238287"
17688618,"Gasilski dom RAČEVA",109031,"Račeva 41, 4226 ŽIRI","","46.0331223","14.1423462"
17688294,"Gasilski dom DOBRAČEVA",109032,"Loška c. 64, 4226 ŽIRI","","46.0559732","14.1110105"
18028786,"KRAJEVNI DOM MOTNIK",110001,"Glavni trg 24, 1241 Kamnik","","46.2263678","14.6122718"
18028921,"KULTURNI DOM ŠPITALIČ",110002,"KULTURNI DOM ŠPITALIČ","","46.21631929999999","14.8438721"
18028930,"Kulturno društvo Tuhinj",110003,"Laze v Tuhinju 4, 1219 Laze v Tuhinju","","46.2185032","14.7587974"
18028948,"KULTURNI DOM ŠMARTNO",110004,"KULTURNI DOM ŠMARTNO","","46.04609199999999","14.8422083"
18028956,"KS PŠAJNOVICA",110005,"Mali Rakitovec, 1223 Kamnik","","46.1976692","14.7769497"
18028964,"GASILSKI DOM SREDNJA VAS",110006,"SREDNJA VAS PRI KAMNIKU 23, 1241 KAMNIK ","","46.22555639999999","14.68209"
18028972,"PODRUŽNIČNA ŠOLA SELA PRI KAMNIKU",110007,"Sela pri Kamniku 5c, 1241 Kamnik","","46.2375688","14.6859769"
18028999,"OSNOVNA ŠOLA FRANA ALBREHTA",110008,"Nevlje 18, 1241 Kamnik","","46.231001","14.6250885"
18029022,"OSNOVNA ŠOLA FRANA ALBREHTA",110010,"podruž. VRANJA PEČ","","46.21047129999999","14.6714688"
18029049,"KS GODIČ",110011,"Godič 73b, 1242 Stahovica","","46.2539911","14.6096248"
18029065,"OSNOVNA ŠOLA STRANJE",110013,"Krivčevo 2, 1242 Stahovica","","46.2631434","14.6712084"
18029081,"OSNOVNA ŠOLA STRANJE",110015,"Zgornje Stranje 22, 1242 Stahovica","","46.2574933","14.6031113"
18029090,"ŠKD MEKINJE",110016,"Cankarjeva cesta 37, 1241 Kamnik","","46.2340495","14.6139585"
18029103,"OSNOVNA ŠOLA FRANA ALBREHTA",110017,"Tunjice 22c, 1241 Kamnik","","46.23784879999999","14.5793243"
18029111,"OSNOVNA ŠOLA MARIJE VERE",110018,"Ljubljanska cesta 16A, 1241 Kamnik","","46.2064472","14.5952788"
18029120,"OSNOVNA ŠOLA MARIJE VERE",110019,"Ljubljanska cesta 16A, 1241 Kamnik","","46.2064472","14.5952788"
18029138,"KULTURNI DOM ŠMARCA",110020,"Trg padlih borcev 2, 1241 Kamnik","","46.1897966","14.5957244"
18029146,"KULTURNI DOM VOLČJI POTOK",110021,"Volčji Potok 3, 1235 Radomlje","","46.1882856","14.6096784"
16923800,"Na balincu, Koseze",207019,,"","45.552628","14.24175"
18029243,"OBČINA KAMNIK",110022,"Glavni trg 24, 1241 Kamnik","","46.2263678","14.6122718"
18029154,"GIMNAZIJA IN SREDNJA ŠOLA RUDOLFA MAISTRA KAMNIK",110023,"Novi trg 41a 1241 Kamnik","","46.2209748","14.6116702"
18029162,"VRTEC SNEGULJČICA,",110024,"Kovinarska cesta 11,  1241 Kamnik","","46.2170001","14.6053718"
18029189,"KULTURNI DOM PODGORJE",110025,"KULTURNI DOM PODGORJE","","46.47184970000001","15.0884801"
18029197,"OSNOVNA ŠOLA FRANA ALBREHTA",110026,"Šolska ulica 1, 1230 Domžale","","46.1505532","14.5963753"
18029219,"GASILSKI DOM KRIŽ",110027,"GASILSKI DOM KRIŽ","","46.2010873","14.5669254"
18029227,"OSNOVNA ŠOLA KOMENDA MOSTE",110028,"Moste 40, 1218 Komenda","","46.1929641","14.5484292"
18029235,"OŠ KOMENDA MOSTE",110029,"GLAVARJEVA CESTA 37, 1218 Komenda","","46.2017523","14.5421949"
19667707,"Prostori LTO Laufar Cerkno",111001,"Močnikova ul. 2, 5282 Cerkno","","46.12875409999999","13.989762"
19668053,"Osnovna šola Cerkno-stranski vhod",111002,"Bevkova ul. 26, 5282 Cerkno","","46.1271056","13.9856075"
19667723,"Mlekarna Planina",111005,"Gregorciceva ulica 32 5222 Kobarid ","","46.245487","13.5847582"
19668061,"Mlekarna Labinje",111006,"Mlekarna Labinje","","46.141801","14.0019861"
19668282,"Prostovoljno gasilsko društvo Bukovo-Zakojca",111008,"Bukovo 29, 5282 Cerkno","","46.1484594","13.9062785"
19668070,"Zakojca - stara mlekarna",111009,"Zakojca - stara mlekarna","","46.166304","13.9301416"
19667995,"Osnovna šola Cerkno, PŠ Novaki",111010,"Dolenji Novaki 26, 5282 Cerkno","","46.1517413","14.0393048"
19667740,"Osnovna šola Orehek",111011,"Osnovna šola Orehek","","46.21909489999999","14.3646817"
19668088,"Večnamenski objekt Lazec",111012,"Večnamenski objekt Lazec","","46.0893665","13.9749056"
19667766,"Dom krajanov Kladje",111014,"Podlanišče 2, 5282 Podlanišče","","46.1100275","14.0121342"
19668096,"zgradba Rejc Viktorije",111015,"Jagršče 2, 5282 Jagršče","","46.0880749","13.9427194"
19668240,"Zgradba Makuc Stanka",111016,"Police 10, 5282 Police","","46.1279639","13.9881168"
19668100,"Prostori Okrepčevalnice Kurn k",111018,"Reka 1a, 5282 Cerkno","","46.1102728","13.9328078"
19667782,"Gasilski dom Šebrelje",111019,"Šebrelje 59a, 5282 Cerkno","","46.092144","13.9169071"
19667804,"Kulturni dom Ravne",111021,"Večnamenski objekt Poče","","46.1535558","13.9848795"
19668002,"Kulturni dom Ravne",111023,"Gledališka pot 1, 2390 Ravne na Koroškem","","46.546066","14.9663638"
19667812,"Gasilski dom Zakriž",111024,"Zakriž 12, 5282 Cerkno","","46.1328861","13.9725843"
19668134,"Mladinski center Idrija",111026,"Ulica IX. korpusa 17, 5280 Idrija","","46.0024589","14.0235019"
19667847,"Mestna knjižnica Idrija",111028,"Ulica sv. Barbare 4-5, 5280 Idrija","","46.0005436","14.0217326"
19667855,"Gimnazija J.Vega",111029,"Študentovska ul. 16, 5280 Idrija","","46.0015327","14.0191167"
19667863,"Osnovna šola Idrija",111032,"Lapajnetova ul. 50, 5280 Idrija","","46.0018942","14.0274644"
19667871,"Balinarski klub",111034,"Gregorčičeva ulica 8, 5280 Idrija","","45.9966143","14.0337048"
19668274,"Dom upokojencev Idrija",111035,"Arkova ulica 4, 5280 Idrija","","46.0025691","14.0295014"
19667898,"Dom upokojencev",111036,"Vojkova ul. 35, 5280 Idrija","","46.01970739999999","14.0297239"
19668029,"Gostilna Pri Fežnarju (Likar Ana),",111037,"Idrijska Bela 14, 5280 Idrija","","45.9722012","13.9920822"
19668177,"V zgradbi Gantar Vlada",111038,"Čekovnik 15 (Pod bregom)","","45.9782904","14.0022356"
19667880,"Prostovoljno gasilsko društvo Vojsko",111039,"Vojsko 50, 5280 Idrija","","46.0266944","13.916205"
19667901,"Kulturni dom v Sp. Idriji",111041,"Na vasi 34, 5281 Idrija","","46.031861","14.0265681"
19668193,"Osnovna šola",111042,"Šolska ul. 9, Spodnja Idrija,  5280 Idrija","","46.0339387","14.022117"
19667910,"Osnovna šola Kanomlja",111044,"Šolska ulica 9, 5281 Spodnja Idrija","","46.0339387","14.022117"
19667928,"Zadružni dom",111046,"Idrijske Krnice 26, 5281 Idrija","","46.0497771","13.9529864"
19667936,"Zgradba Franca Podobnika",111047,"Masore 11, 5282 Cerkno","","46.1256","13.9817"
19668215,"Gasilski dom na Sp. Vrsniku",111048,"Spodnji Vrsnik 9, 5281 Spodnja Idrija","","46.0187089","14.0987805"
19668045,"Osnovna šola v Ledinah",111050,"Ledine 10, 5281 Spodnja Idrija","","46.0404315","14.0571876"
19668223,"Osnovna šola Črni Vrh",111051,"Črni Vrh 95, 5274 ČRNI VRH NAD IDRIJO","","45.9244927","14.0460652"
19668231,"Dvorana gasilskega doma v Doleh",111054,"Dole 1c, 5280 Idrija","","45.9966216","14.0693292"
19668266,"Osnovna šola Zavratec",111055,"Zavratec 1, 1373 Rovte","","45.9908982","14.1300391"
19667979,"Osnovna šola Godovič",111056,"Godovič 35b, 5275 Godovič","","45.9578142","14.0933905"
19893359,"Turistična pisarna na Logu v Trenti",201001,"Trenta 41, 5232 Soča","","46.3824173","13.7544"
19893367,"Osnovna šola Soča",201002,"Soča 28, 5232 SOČA ","","46.3427029","13.6682515"
19893375,"Prostor krajevne skupnosti",201003,"Kal-Koritnica 35, 5230 Kal-Koritnica","","46.3365231","13.5806304"
19893383,"Osnovna šola Bovec",201004,"Trg golobarskih žrtev 17, 5230 Bovec","","46.3386804","13.5527614"
19893391,"Kulturni dom Bovec",201005,"Ledina 6, 5230 Bovec","","46.3368792","13.5534654"
19893405,"Kulturni dom Bovec",201006,"Ledina 6, 5230 Bovec","","46.3368792","13.5534654"
19893421,"Kulturni dom,",201008,"Log pod Mangartom 54, 5231 Log pod Mangartom","","46.4057561","13.6025548"
19893430,"stara mlekarna ",201009,"Čezsoča 94, 5230 Bovec","","46.3202393","13.5467281"
19893448,"Stanovanjska hiša",201010,"Log Čezsoški 21(last Rot Selme), 5224 Log Čezsoški","","46.31090589999999","13.4897485"
19893456,"Osnovna šola Žaga,",201011,"Žaga 29, 5224 Žaga","","46.3029962","13.481409"
19893464,"Prostori GD Srpenica",201012,"Srpenica 80a, 5224 Srpenica","","46.291327","13.4994"
19893472,"Bivša mlekarnica",201013,"Trnovo ob Soči 41, 5222 Trnovo ob Soči","","46.2803403","13.5514595"
19893499,"Večnamenski objekt",201014,"Logje 4, 5223 Breginj","","46.2647","13.4278"
19893502,"Gasilski dom Breginj,",201015,"Breginj 92, 5223 Breginj","","46.2622586","13.4275873"
19893529,"Večnamenski objekt",201016,"Sedlo 29, 5223 Breginj","","46.2535926","13.4388028"
19893537,"Gostilna Kuzma",201018,"Borjana 19, 5223 Breginj","","46.256142","13.4830675"
19893545,"Prostori KS",201019,"Prostori KS Podbela, Borjana 26, 5223 Breginj na Biziju","","46.2456918","13.4551319"
